,prenom,genre,fréquence
10212,sullivan,1,0.22
10213,sulo,1,0
10214,suman,1,0
10215,sumantra,1,0
10216,sumati,2,0
10217,sumayya,0,0
10218,sumiko,0,0
10219,summanus,1,0
10220,summer,0,0.38
10221,sunan,1,0
10222,sundar,1,0
10223,sundara,1,0
10224,sunday,0,0.06
10225,sunder,1,0
10226,sunil,1,0.06
10227,sunita,0,0
10228,sunitha,0,0
10229,suniti,0,0
10230,sunniva,0,0
10231,sunny,2,0.10
10232,sunshine,0,0.03
10233,suraj,1,0
10234,suraya,0,0
10235,surendra,1,0
10236,suresh,1,0
10237,surinder,1,0
10238,surya,1,0
10239,susan,0,0
10240,susana,0,0.03
10241,susanita,0,0
10242,susanna,0,0
10243,susannah,0,0.03
10244,susanne,0,0
10245,suse,0,0.22
10246,susheela,0,0
10247,sushil,1,0
10248,sushila,0,0
10249,susie,0,0.03
10250,susumu,1,0
10251,suvi,0,0
10252,suzan,0,0.03
10253,suzana,0,0
10254,suzanna,0,0
10255,suzanne,0,27.14
10256,suzette,0,0.29
10257,suzie,0,0.10
10258,suzu,0,0
10259,suzume,0,0
10260,suzy,0,0.92
10261,svajone,0,0
10262,svana,0,0
10263,svanhild,0,0
10264,svanhildur,0,0
10265,svarog,1,0
10266,sven,1,0.25
10267,sverre,1,0
10268,sveta,0,0
10269,svetlana,0,0.06
10270,svjetlana,0,0
10271,svyatopolk,1,0
10272,svyatoslav,1,0
10273,swanhild,0,0
10274,swanhilda,0,0
10275,swanhilde,0,0
10276,swaran,1,0
10277,sweeney,1,0
10278,swietomierz,1,0
10279,swietopelk,1,0
10280,swietoslaw,1,0
10281,swithin,1,0
10282,swithun,1,0
10283,sybella,0,0
10284,sybil,0,6.47
10285,sybilla,0,0
10286,sybille,0,0
10287,syd,1,0
10288,sydne,0,0
10289,sydney,2,0.64
10290,sylvain,1,1.31
10291,sylvaine,0,0
10292,sylvana,0,0.10
10293,sylvester,1,0.48
10294,sylvestre,1,2.77
10295,sylvia,0,1.02
10296,sylviane,0,1.88
10297,sylvianne,0,0
10298,sylvie,0,17.33
10299,sylwester,1,0
10300,sylwia,0,0.03
10301,symphony,0,0.06
10302,syntyche,0,0
10303,szabolcs,1,0
10304,szczepan,1,0
10305,szczesny,1,0
10306,szilárd,1,0
10307,szilveszter,1,0
10308,szilvia,0,0
10309,szymon,1,0
10310,taavetti,1,0
10311,taavi,1,0
10312,tabatha,0,0
10313,tabby,0,0
10314,tabea,0,0
10315,tabitha,0,0
10316,tacey,0,0
10317,tacita,0,0
10318,tacito,1,0
10319,tacitus,1,0
10320,tad,1,0
10321,taddeo,1,0
10322,tadej,1,0
10323,tadeo,1,0
10324,tadeu,1,0
10325,tadeusz,1,0
10326,tadg,1,0
10327,tadhg,1,0
10328,taegan,2,0
10329,taffy,1,0
10330,tahnee,0,0
10331,tähti,0,0
10332,tahvo,1,0
10333,tai,2,0.57
10334,taimi,0,0
10335,takako,0,0
10336,takashi,1,0
10337,takehiko,0,0
10338,takeshi,1,0
10339,takouhi,0,0
10340,takumi,1,0
10341,tal,2,0.10
10342,talbot,1,1.21
10343,taletta,0,0
10344,talfryn,1,0
10345,talia,0,0
10346,taliba,0,0
10347,taliesin,1,0
10348,taline,0,0
10349,talitha,0,0
10350,tallulah,0,0
10351,talulla,0,0
10352,talya,0,0
10353,tam,1,4.08
10354,tamar,0,0.06
10355,tamara,0,0.16
10356,tamás,1,0
10357,tamati,1,0
10358,tameka,0,0
10359,tamera,0,0
10360,tami,0,0
10361,tamia,0,0
10362,tamid,1,0
10363,tamika,0,0
10364,tamiko,0,0
10365,tamir,1,0.03
10366,tammaro,1,0
10367,tammi,0,0
10368,tammie,0,0
10369,tammy,0,0.03
10370,tamra,0,0
10371,tamsen,0,0
10372,tamsin,0,0
10373,tamson,0,0
10374,tamzen,0,0
10375,tancred,1,0
10376,tancredo,1,0
10377,taneka,0,0
10378,taneli,1,0
10379,tanesha,0,0
10380,tania,0,0.10
10381,tanika,0,0
10382,tanis,0,0
10383,tanisha,0,0
10384,tanit,0,0.03
10385,tanith,0,0
10386,tanja,0,0
10387,tanner,2,0.32
10388,tansy,0,0
10389,tanya,0,0
10390,tanzi,0,0
10391,tapani,1,0
10392,tapio,1,0
10393,tara,0,0
10394,tara,0,0
10395,taranis,1,0.03
10396,taras,1,0.03
10397,tarek,1,0
10398,tarina,0,0
10399,tariq,1,0
10400,tarmo,1,0
10401,taro,1,0
10402,tarquin,1,0.03
10403,taryn,0,0
10404,tasgall,1,0
10405,tasha,0,0
10406,taskill,1,0
10407,tate,2,0.22
10408,tatiana,0,0.19
10409,tatianna,0,0
10410,tatienne,0,0
10411,tatjana,0,0
10412,tatton,1,0
10413,tatu,1,0
10414,tatum,0,0.06
10415,tatyana,0,0
10416,tatyanna,0,0
10417,tau,1,0.13
10418,tawfiq,1,0
10419,tawnie,0,0
10420,tawny,0,0
10421,tayler,2,0
10422,taylor,2,2.23
10423,teagan,2,0
10424,teague,1,0
10425,teal,0,0.03
10426,teale,0,0
10427,tearach,1,0
10428,teàrlach,1,0
10429,teàrlag,0,0
10430,teasag,0,0
10431,teca,0,0
10432,tecla,0,0
10433,tecumseh,1,0
10434,ted,1,0.32
10435,teddy,1,0.45
10436,teemu,1,0
10437,tegan,2,0
10438,tegwen,0,0
10439,tehila,0,0
10440,teige,1,0
10441,teigue,1,0
10442,teivel,1,0
10443,tekla,0,0
10444,tel,1,176.17
10445,telesphore,1,0
10446,telma,0,0.10
10447,teman,1,0
10448,temani,1,0
10449,temel,1,0
10450,temitope,0,0
10451,temperance,0,0
10452,tempest,0,0
10453,temple,2,25.42
10454,temujin,1,0
10455,tendai,0,0.03
10456,tennyson,1,0
10457,tenskwatawa,1,0
10458,teodor,1,0.03
10459,teodora,0,0
10460,teodoro,1,0.03
10461,teodors,1,0
10462,teodosio,1,0
10463,teofil,1,0
10464,teofilo,1,0
10465,teppo,1,0
10466,tera,0,0.03
10467,terach,1,0
10468,terah,1,0
10469,terance,1,0
10470,tercero,1,0
10471,tere,0,0
10472,terence,1,0.29
10473,terenzio,1,0
10474,teresa,0,1.59
10475,terese,0,0
10476,teresinha,0,0
10477,teréz,0,0
10478,tereza,0,0
10479,terézia,0,0
10480,terezija,0,0
10481,terezinha,0,0
10482,teri,0,0
10483,teris,1,0
10484,terminus,1,3.25
10485,tero,1,0
10486,terpsichore,0,0.13
10487,terra,0,0.54
10488,terrance,1,0
10489,terrell,1,0
10490,terrence,1,0
10491,terri,0,0
10492,terrie,0,0
10493,terry,2,0.06
10494,tertius,1,0
10495,tess,0,0.10
10496,tessa,0,0.06
10497,tessie,0,0
10498,tetty,0,0
10499,teunis,1,0
10500,teuvo,1,0
10501,tevye,1,0
10502,tex,1,0.29
10503,thabo,1,0
10504,thad,1,0
10505,thaddeus,1,0.06
10506,thais,0,0.03
10507,thales,1,0
10508,thalia,0,0.03
10509,than,1,0.03
10510,thanatos,1,0.06
10511,thane,1,0
10512,thanh,2,0.03
10513,thea,0,0
10514,thecla,0,0
10515,theda,0,0
10516,theirn,1,0
10517,thekla,0,0
10518,thelma,0,0
10519,thelonius,1,0
10520,themis,0,0
10521,themistocles,1,0
10522,théo,1,3.31
10523,theo,1,0.06
10524,theobald,1,0
10525,theocritus,1,0
10526,theodor,1,0.41
10527,theodora,0,0
10528,théodore,1,2.68
10529,theodore,1,0
10530,theodoric,1,0
10531,theodoros,1,0.03
10532,theodosia,0,0
10533,theodosius,1,0
10534,theodotus,1,0
10535,theophania,0,0
10536,theophila,0,0
10537,théophile,1,1.37
10538,theophilus,1,0
10539,theophylaktos,1,0
10540,therapon,1,0
10541,theresa,0,0
10542,thérèse,0,23.26
10543,theresia,0,0
10544,theron,1,0
10545,theseus,1,0
10546,theunis,1,0
10547,thi,0,0.06
10548,thiago,1,0
10549,thibault,1,2.04
10550,thierry,1,5.35
10551,thirza,0,0
10552,thom,1,0.13
10553,thomas,1,48.42
10554,thomasina,0,0
10555,þór,1,0
10556,thor,1,0.10
10557,thora,0,0.32
10558,þórbjörn,1,0
10559,thorbjörn,1,0
10560,thorborg,0,0
10561,thorburn,1,0
10562,þórdís,0,0
10563,þórir,1,0
10564,thorley,1,0
10565,thornton,1,0.35
10566,þórr,1,0
10567,þórstein,1,0
10568,thorstein,1,0
10569,thorvald,1,0
10570,thoth,1,0
10571,thracius,1,0
10572,thu,0,0
10573,thuán,1,0
10574,thucydides,1,0
10575,thunor,1,0
10576,thurayya,0,0
10577,thurstan,1,0
10578,thutmose,1,0
10579,thuy,0,0
10580,thyra,0,0.03
10581,thyrza,0,0
10582,tia,0,2.33
10583,tiago,1,0.03
10584,tiamat,0,0
10585,tiana,0,0
10586,tianna,0,0
10587,tiara,0,0
10588,tiarnach,1,0
10589,tiarnan,1,0
10590,tibby,1,0
10591,tiberius,1,0
10592,tibor,1,0.10
10593,tiborc,1,0
10594,tiburcio,1,0
10595,tiede,1,0
10596,tien,0,3.60
10597,tiernan,1,0
10598,tierney,1,0.03
10599,tierra,0,0.45
10600,tiffani,0,0
10601,tiffany,0,0.10
10602,tiger,1,0.03
10603,tigernach,1,0
10604,tigernán,1,0
10605,tighearnach,1,0
10606,tighearnán,1,0
10607,tiina,0,0
10608,tikhon,1,0
10609,tilda,0,0
10610,till,1,0.10
10611,tillie,0,0
10612,tillo,1,0
10613,tilly,0,0.13
10614,tim,1,0.92
10615,timaeus,1,0
10616,tímea,0,0
10617,timeus,1,0
10618,timmy,1,0
10619,timo,1,0
10620,timo,0,0
10621,timofei,1,0
10622,timon,1,1.27
10623,timotei,1,0
10624,timotej,1,0
10625,timoteo,1,0
10626,timoteus,1,0
10627,timotha,0,0
10628,timothea,0,0
10629,timothée,1,7.07
10630,timothy,1,0.03
10631,timoti,1,0
10632,tina,0,0.16
10633,tinek,1,0
10634,tinuviel,0,0
10635,tipene,1,0
10636,tiphanie,0,0
10637,tiras,1,0.03
10638,tirzah,0,0
10639,tisha,0,0
10640,titania,0,0.10
10641,titilayo,0,0
10642,tito,1,1.02
10643,titty,0,0
10644,titus,1,0.96
10645,tivadar,1,0
10646,tivoli,2,0.51
10647,tiw,1,0
10648,tiwlip,0,0
10649,tiziana,0,0
10650,tiziano,1,0.03
10651,tlaloc,1,0
10652,toal,1,0
10653,tobiah,1,0
10654,tobias,1,0
10655,tobin,1,0
10656,toby,2,0.10
10657,tod,1,0
10658,todd,1,0.64
10659,todor,1,0
10660,toiba,0,0
10661,toinette,0,0.25
10662,toini,0,0
10663,toirdhealbhach,1,0
10664,toiréasa,0,0
10665,toivo,1,0
10666,tola,0,0.03
10667,tolly,1,0
10668,tom,1,3.12
10669,toma,0,0
10670,toma,1,0
10671,tòmas,1,0
10672,tomás,1,0
10673,tomas,1,0
10674,tomasa,0,0
10675,tomasz,1,0
10676,tomaz,1,0
10677,tomer,1,0
10678,tomi,1,0
10679,tomiko,0,0
10680,tomislav,1,0
10681,tomislava,0,0
10682,tommaso,1,0
10683,tommi,1,0
10684,tommie,2,0
10685,tommy,1,1.08
10686,tomos,1,0
10687,tondra,0,0
10688,toni,1,0
10689,toni,0,0
10690,tonia,0,0
10691,tonio,1,0.48
10692,tonka,0,0
10693,tony,1,0.57
10694,tonya,0,0
10695,topaz,0,0
10696,topher,1,0
10697,topi,1,0
10698,topsy,0,0
10699,tor,1,0.13
10700,tora,0,0.06
10701,torben,1,0
10702,torbjörn,1,0
10703,torborg,0,0
10704,torcall,1,0
10705,tordis,0,0.10
10706,tore,1,0
10707,tore,1,0
10708,torgeir,1,0
10709,torger,1,0
10710,torhild,0,0
10711,tori,0,0.06
10712,toria,0,0
10713,toribio,1,0.19
10714,toril,1,0.22
10715,torin,1,0
10716,torkel,1,0
10717,tormod,1,0
10718,torquil,1,0
10719,torsten,1,0.03
10720,torvald,1,0
10721,totty,0,0
10722,toussaint,1,2.17
10723,tova,0,0
10724,tovah,0,0
10725,tovia,0,0
10726,toya,0,0
10727,trace,2,33.04
10728,tracee,0,0
10729,tracey,2,0
10730,traci,0,0
10731,tracie,0,0
10732,tracy,2,0.19
10733,trafford,2,0
10734,trahaearn,1,0
10735,traherne,1,0.03
10736,trai,1,0
10737,traian,1,0
10738,trajan,1,2.04
10739,tranter,1,0
10740,travers,1,176.81
10741,travis,1,0
10742,treasa,0,0
10743,trecia,0,0
10744,trefor,1,0
10745,trent,1,0
10746,trenton,1,0
10747,tresha,0,0
10748,trev,1,0
10749,trevelyan,1,0
10750,trevor,1,0
10751,trey,1,0
10752,tria,0,0.16
10753,tricia,0,0
10754,trijntje,0,0
10755,trina,0,0
10756,trine,0,0.03
10757,trini,0,0.06
10758,trinidad,2,0.22
10759,trinity,0,0.35
10760,trish,0,0
10761,trisha,0,0
10762,trista,0,0
10763,tristán,1,0
10764,tristan,1,4.21
10765,tristand,1,0
10766,tristão,1,0
10767,tristen,1,0
10768,tristin,1,0
10769,triston,1,0
10770,tristram,1,0.03
10771,trix,0,0.10
10772,trixie,0,0
10773,troy,1,0
10774,trudi,0,0
10775,trudie,0,0
10776,trudy,0,0.22
10777,trueman,1,0
10778,truman,1,2.23
10779,tryggve,1,0
10780,trygve,1,0.06
10781,tryphena,0,0
10782,tryphon,1,0
10783,tryphosa,0,0
10784,trystan,1,0
10785,tsholofelo,0,0
10786,tu,2,0
10787,tu,2,0
10788,tuan,1,0
10789,tuathal,1,0
10790,tucker,1,0.06
10791,tudor,1,0.64
10792,tudur,1,0
10793,tue,1,19.94
10794,tuija,0,0
10795,tullia,0,0.13
10796,tullio,1,0.03
10797,tully,1,0
10798,tunç,1,0
10799,tünde,0,0
10800,tündér,0,0
10801,tuomas,1,0
10802,tuomo,1,0
10803,tuor,1,0
10804,ture,1,0
10805,turin,1,2.74
10806,turlough,1,0
10807,tutankhamon,1,0
10808,tuulikki,0,0
10809,tuvya,1,0
10810,tuyên,0,0
10811,tuyet,0,0
10812,twdor,1,0
10813,twila,0,0
10814,twyla,0,0
10815,txomin,1,0
10816,ty,1,0.13
10817,tybalt,1,0
10818,tycho,1,0.38
10819,tye,1,0
10820,tyge,1,0
10821,tyko,1,0
10822,tylar,1,0
10823,tyler,2,0.06
10824,tylor,1,0.38
10825,tymoteusz,1,0
10826,tyr,1,0.83
10827,tyra,0,0
10828,tyreek,1,0
10829,tyrell,1,0.03
10830,tyrese,1,0
10831,tyrik,1,0
10832,tyriq,1,0
10833,tyrone,1,0.06
10834,tyrrell,1,0.48
10835,tyson,1,0.03
10836,tzeitel,0,0
10837,tziporah,0,0
10838,tzofiya,0,0
10839,tzufit,0,0
10840,uaithne,1,0
10841,ualan,1,0
10842,uberto,1,0
10843,udo,1,0.06
10844,ugo,1,0.16
10845,uilleag,1,0
10846,uilleam,1,0
10847,uilliam,1,0
10848,uinseann,1,0
10849,ùisdean,1,0
10850,ukko,1,0
10851,uland,1,0
10852,ulbrecht,1,0
10853,ulf,1,0
10854,ulick,1,0
10855,ulises,1,0
10856,ulisse,1,0
10857,ulisses,1,0
10858,ulla,0,0.03
10859,ulric,1,0
10860,ulrica,0,0
10861,ulrich,1,0.35
10862,ulrik,1,0
10863,ulrika,0,0
10864,ulrike,0,0.03
10865,ultan,1,0
10866,ulyssa,0,0
10867,ulysses,1,0
10868,uma,0,0.03
10869,umar,1,0.03
10870,umberto,1,0.13
10871,ume,0,0.10
10872,una,0,0.48
10873,undine,0,0.06
10874,unice,0,0
10875,unique,0,70.91
10876,unity,0,0
10877,upton,1,0.19
10878,urania,0,0
10879,uranus,1,1.37
10880,urbain,1,17.14
10881,urban,1,0.16
10882,urbana,0,0.03
10883,urbano,1,0.29
10884,uri,1,0.10
10885,uriah,1,0
10886,urias,1,0
10887,uriel,1,0.03
10888,urien,1,0.06
10889,urjasz,1,0
10890,urs,1,0.86
10891,ursel,0,0.03
10892,ursella,0,0
10893,ursula,0,7.45
10894,urszula,0,0
10895,urvakhsha,1,0
10896,usagi,0,0
10897,usama,1,0
10898,uschi,0,0
10899,usha,0,0
10900,usko,1,0
10901,usman,1,0
10902,usoa,0,0
10903,ustinya,0,0
10904,ute,0,0
10905,uthman,1,0
10906,utz,1,0
10907,uwe,1,0
10908,uzi,1,0.03
10909,uzma,0,0
10910,uzziah,1,0
10911,uzziel,1,0
10912,václav,1,0
10913,václava,0,0
10914,vadim,1,0.06
10915,vahan,1,0
10916,val,2,4.68
10917,valarie,0,0
10918,valary,0,0
10919,valda,0,0.16
10920,valdemar,1,0.03
10921,valdis,0,0
10922,valencia,0,0.48
10923,valentín,1,0
10924,valentin,1,1.98
10925,valentina,0,0.67
10926,valentine,1,0
10927,valentine,0,0
10928,valentino,1,0.64
10929,valère,1,0.03
10930,valéria,0,0
10931,valeria,0,0
10932,valerian,1,0
10933,valeriana,0,0
10934,valérie,0,2.61
10935,valerie,0,0
10936,valerija,0,0
10937,valerio,1,0.13
10938,valeriu,1,0
10939,valerius,1,0.06
10940,valeriya,0,0
10941,valéry,1,5.89
10942,valeska,0,0
10943,vali,1,0
10944,valkyrie,0,0.06
10945,valora,0,0
10946,valorie,0,0
10947,valter,1,0
10948,valtteri,1,0
10949,van,1,0
10950,van,1,0
10951,vanamo,0,0
10952,vance,1,0
10953,vanda,0,0
10954,vanessa,0,21.31
10955,vangelis,1,0
10956,vanja,0,0
10957,vanna,2,0.96
10958,vanya,1,0
10959,varda,0,0.19
10960,vardah,0,0
10961,varfolomei,1,0
10962,varg,1,0
10963,varinia,0,0
10964,varinius,1,0
10965,varius,1,0.03
10966,varlam,1,0
10967,vartouhi,0,0
10968,varvara,0,5.70
10969,varya,0,0
10970,vasant,1,0
10971,vasanta,0,0
10972,vasco,1,0.29
10973,vashti,0,0.03
10974,vasil,1,0
10975,vasile,1,0
10976,vasili,1,0
10977,vasilica,1,0
10978,vasilios,1,0
10979,vasilisa,0,0
10980,vasilka,0,0
10981,vasily,1,0
10982,vassily,1,0.03
10983,vasu,1,0
10984,vasya,1,0
10985,vaughan,1,0.10
10986,vaughn,1,0
10987,vavrinec,1,0
10988,veasna,1,0
10989,veca,0,0
10990,veera,0,0
10991,velda,0,0
10992,veli,1,0
10993,velia,0,0
10994,velma,0,0
10995,velvel,1,0
10996,velvela,0,0
10997,vena,0,0
10998,vencel,1,0
10999,venceslao,1,0
11000,venceslás,1,0
11001,venceslav,1,0
11002,venetia,0,0
11003,veniamin,1,0
11004,venka,0,0
11005,venkat,1,0
11006,venus,0,35.68
11007,venyamin,1,0
11008,vera,0,1.50
11009,vercingetorix,1,0
11010,vere,1,0.10
11011,vered,0,0
11012,verena,0,0
11013,vergil,1,0
11014,verity,0,0
11015,vern,1,0.03
11016,verna,0,0.06
11017,verner,1,0.03
11018,vernon,1,1.27
11019,verona,0,0
11020,verónica,0,0
11021,verônica,0,0
11022,veronica,0,0.03
11023,veronika,0,0
11024,véronique,0,11.82
11025,vesa,1,0
11026,vesna,0,0
11027,vespasian,1,0
11028,vespasiano,1,0
11029,vespasien,1,0.16
11030,vespera,0,0
11031,vesta,0,0.13
11032,vester,1,0.03
11033,veva,0,0
11034,vi,0,9.43
11035,vibeke,0,0
11036,vibol,1,0
11037,vic,2,2.04
11038,vicente,1,0.13
11039,vicki,0,0
11040,vickie,0,0
11041,vicky,0,0.45
11042,vico,1,0.16
11043,victoire,0,63.40
11044,víctor,1,0
11045,victor,1,37.50
11046,victoria,0,0
11047,victoria,0,0
11048,victorine,0,0.06
11049,victorino,1,0
11050,victorius,1,0
11051,vid,1,0
11052,vida,1,4.65
11053,vidal,1,1.34
11054,vidar,1,0
11055,vidya,0,0
11056,vien,1,0.06
11057,vienne,0,30.61
11058,viggo,1,0
11059,vijay,1,0
11060,vijaya,0,0
11061,vikki,0,0
11062,vikram,1,0
11063,viktor,1,0.03
11064,viktória,0,0
11065,viktoria,0,0
11066,vilchjo,1,0
11067,vilem,1,0
11068,vilfred,1,0
11069,vilhelm,1,0
11070,vilhelmi,1,0
11071,vilhelmiina,0,0
11072,vilhelmo,1,0
11073,vilhelms,1,0
11074,vilhjálmur,1,0
11075,vili,1,0.03
11076,viljami,1,0
11077,viljem,1,0
11078,vilko,1,0
11079,ville,1,223.86
11080,vilma,0,0
11081,vilmar,1,0
11082,vilmos,1,0
11083,vilppu,1,0
11084,vin,1,64.13
11085,vina,0,0.03
11086,vinal,1,0
11087,vinay,1,0.03
11088,vince,1,0.10
11089,vincenc,1,0
11090,vincent,1,21.63
11091,vincentas,1,0
11092,vincente,1,0.03
11093,vincenza,0,0
11094,vincenzo,1,0.06
11095,vinh,0,0.03
11096,vinko,1,0
11097,vinnie,1,0
11098,vinzenz,1,0
11099,viola,0,0.29
11100,violet,0,8.70
11101,violeta,0,0
11102,violetta,0,0.06
11103,violette,0,8.25
11104,viorel,1,0
11105,viorica,0,0
11106,vipul,1,0
11107,virgee,0,0
11108,virgie,0,0
11109,virgil,1,0.03
11110,virgilio,1,0.25
11111,virginia,0,3.03
11112,virginie,0,35.71
11113,vishal,1,0
11114,vishnu,1,0.06
11115,visitacíon,0,0
11116,visnja,0,0
11117,vít,1,0
11118,vita,0,1.02
11119,vitale,1,5.89
11120,vitali,1,0.13
11121,vitalia,0,0
11122,vito,1,0.03
11123,vitor,1,0
11124,vittore,1,0
11125,vittoria,0,0.10
11126,vittorino,1,0
11127,vittorio,1,0.80
11128,vitus,1,0.10
11129,vitya,1,0
11130,viveka,0,0
11131,vivian,2,0.19
11132,viviana,0,0
11133,vivien,2,0.19
11134,vivienne,0,1.47
11135,viviette,0,0
11136,vivyan,0,0
11137,vjeko,1,0
11138,vjekoslav,1,0
11139,vjekoslava,0,0
11140,vlad,1,0.03
11141,vladilen,1,0
11142,vladimir,1,0.51
11143,vladimira,0,0
11144,vladislav,1,0.19
11145,vladislava,0,0
11146,vlaho,1,0
11147,vlasi,1,0
11148,voirrey,0,0
11149,voitto,1,0
11150,vojtech,1,0
11151,volkan,1,0
11152,volker,1,0.03
11153,volodya,1,0
11154,volodymyr,1,0
11155,volos,1,0.03
11156,völund,1,0
11157,volya,1,0
11158,vonda,0,0
11159,vortigern,1,0
11160,vosgi,0,0
11161,vreni,0,0
11162,vsevolod,1,0
11163,vulcan,1,0
11164,vyacheslav,1,0.03
11165,vytautas,1,0
11166,waclaw,1,0
11167,wade,1,0.03
11168,waheed,1,0
11169,waheeda,0,0
11170,wahid,1,0
11171,wahida,0,0
11172,walburga,0,0
11173,waldemar,1,0.06
11174,waldo,1,0
11175,walenty,1,0
11176,walid,1,0
11177,walker,1,0.76
11178,wallace,1,1.08
11179,wallis,2,0.54
11180,wally,2,0
11181,walt,1,0.32
11182,walter,1,2.68
11183,walther,1,0.35
11184,walton,1,0.22
11185,waltraud,0,0
11186,wanda,0,0.54
11187,wapasha,1,0
11188,ward,1,0.45
11189,wardell,1,0
11190,warner,1,0.80
11191,warren,1,0.45
11192,warwick,1,0.03
11193,washington,1,17.49
11194,wasim,1,0
11195,wassim,1,0
11196,wasswa,1,0
11197,wat,1,0.16
11198,wawrzyniec,1,0
11199,wayland,1,0
11200,waylon,1,0
11201,wayne,1,0.22
11202,webster,1,0.03
11203,wei,1,0.10
11204,wekesa,1,0
11205,weldon,1,0.19
11206,wen,0,0.06
11207,wenceslas,1,0
11208,wenda,0,0
11209,wendel,1,0.32
11210,wendell,1,0.19
11211,wendi,0,0
11212,wendy,0,0.67
11213,wenona,0,0
11214,wenonah,0,0
11215,wenzel,1,0.19
11216,wenzeslaus,1,0
11217,wera,0,0
11218,werner,1,10.39
11219,werther,1,4.62
11220,wesley,1,0.35
11221,weston,1,0.51
11222,whitaker,1,0
11223,whitney,2,0.48
11224,wibeke,0,0
11225,wickaninnish,1,0
11226,widad,0,0
11227,wiebe,1,0
11228,wiebke,0,0
11229,wieland,1,0.61
11230,wielislaw,1,0
11231,wieslaw,1,0
11232,wieslawa,0,0
11233,wigburg,0,0
11234,wikolia,0,0
11235,wiktor,1,0
11236,wiktoria,0,0
11237,wil,1,0
11238,wilbert,1,0
11239,wilbur,1,0.16
11240,wilburn,1,0
11241,wilda,0,0
11242,wiley,1,0
11243,wilf,1,0
11244,wilford,1,0
11245,wilfred,1,0.03
11246,wilfreda,0,0
11247,wilfredo,1,0
11248,wilfrid,1,0.13
11249,wilfried,1,0
11250,wilhelm,1,1.62
11251,wilhelmina,0,0
11252,wilkie,1,0.51
11253,will,1,1.59
11254,willa,0,0
11255,willard,1,0.22
11256,willem,1,0.70
11257,william,1,6.28
11258,willie,2,0.48
11259,willis,1,0.29
11260,willoughby,1,0
11261,willow,0,0
11262,willy,1,0.29
11263,wilma,0,0.06
11264,wilmer,1,0
11265,wilmot,1,0
11266,wilson,1,6.12
11267,wilton,1,0
11268,wim,1,0.03
11269,wincenty,1,0
11270,windsor,1,1.05
11271,winfred,1,0
11272,winfried,1,0
11273,winifred,0,0
11274,winnie,0,0.57
11275,winnifred,0,0
11276,winona,0,0
11277,winston,1,6.59
11278,winter,0,0.29
11279,winthrop,1,0
11280,winton,1,0
11281,wiremu,1,0
11282,wisdom,2,0.06
11283,wislaw,1,0
11284,witold,1,0
11285,witold,1,0
11286,wladyslaw,1,0
11287,wlodek,1,0
11288,wlodzimierz,1,0
11289,wlodzislaw,1,0
11290,woden,1,0
11291,wojciech,1,0
11292,wojtek,1,0.06
11293,wolf,1,18.29
11294,wolfgang,1,0.19
11295,wolfram,1,0.16
11296,wolodymyr,1,0
11297,woodrow,1,0.03
11298,woody,1,0.10
11299,wotan,1,0.13
11300,wouter,1,0
11301,wren,0,0.10
11302,wright,1,1.40
11303,wu,1,0.16
11304,wyatt,1,0.22
11305,wybert,1,0
11306,wymond,1,0
11307,wyn,1,0
11308,wynfor,1,0
11309,wynn,1,0
11310,wynne,2,0.03
11311,wynonna,0,0
11312,wynter,0,0
11313,wystan,1,0
11314,xabier,1,0
11315,xander,1,0
11316,xandra,0,0
11317,xanthe,0,0
11318,xanthia,0,0
11319,xanthippe,0,0.10
11320,xara,0,0
11321,xaver,1,0
11322,xavia,0,0
11323,xaviar,1,0
11324,xavier,1,5.86
11325,xaviera,0,0
11326,xavior,1,0
11327,xena,0,0
11328,xene,0,0
11329,xenia,0,0
11330,xenocrates,1,0
11331,xenon,1,0
11332,xenophon,1,0
11333,xerxes,1,0
11334,xiang,2,0
11335,ximena,0,0
11336,ximun,1,0
11337,xiomara,0,0
11338,xoán,1,0
11339,xochilt,0,0
11340,xochipilli,1,0
11341,xochiquetzal,0,0
11342,xochitl,0,0
11343,xosé,1,0
11344,xuan,2,0
11345,xue,2,0
11346,xun,1,0
11347,xyleena,0,0
11348,xylia,0,0
11349,xylina,0,0
11350,xzavier,1,0
11351,yaa,0,0
11352,yachin,1,0
11353,yachna,0,0
11354,yadira,0,0
11355,yael,0,0
11356,yaffa,0,0
11357,yahveh,1,0.03
11358,yahweh,1,0.54
11359,yahya,1,0
11360,yakim,1,0
11361,yakov,1,0
11362,yale,1,0.99
11363,yan,1,0.48
11364,yanick,2,0
11365,yankel,1,0
11366,yann,1,0.16
11367,yannic,2,0
11368,yannick,2,0
11369,yannis,1,1.34
11370,yarden,1,0
11371,yardena,0,0
11372,yaromira,0,0
11373,yaron,2,0
11374,yaropolk,1,0
11375,yaroslav,1,0
11376,yaroslava,0,0
11377,yasamin,0,0
11378,yasha,1,0
11379,yashmine,0,0
11380,yasir,1,0
11381,yasmin,0,0
11382,yasmina,0,1.21
11383,yasmine,0,0.03
11384,yasser,1,0
11385,yasu,0,0
11386,yavuz,1,0
11387,yaw,1,0
11388,yazmin,0,0
11389,yechezkel,1,0
11390,yehiel,1,0
11391,yehudah,1,0
11392,yehudi,1,0.06
11393,yehudit,0,0
11394,yejide,0,0
11395,yelena,0,0
11396,yelizaveta,0,0
11397,yen,0,0.35
11398,yente,0,0
11399,yentl,2,0
